id,name,artists,release_date,language,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",2020-04-17,AR,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,audio_features,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733,4
58XWGx7KNNkKneHdprcprX,Rock You Like A Hurricane,Scorpions,1984-03-27,AR,0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,audio_features,spotify:track:58XWGx7KNNkKneHdprcprX,https://api.spotify.com/v1/tracks/58XWGx7KNNkKneHdprcprX,https://api.spotify.com/v1/audio-analysis/58XWGx7KNNkKneHdprcprX,252493,4
05tlUh0E6IFks9sCQguQKN,Rockstar - 2020 Remaster,Nickelback,2005,AR,0.621,0.913,0,-3.352,1,0.0385,0.0477,0.0,0.314,0.679,144.073,audio_features,spotify:track:05tlUh0E6IFks9sCQguQKN,https://api.spotify.com/v1/tracks/05tlUh0E6IFks9sCQguQKN,https://api.spotify.com/v1/audio-analysis/05tlUh0E6IFks9sCQguQKN,255493,4
5QSiHPOYNCmpbwwMQyOGA6,Rocky Top,The Osborne Brothers,2008-05-20,AR,0.549,0.673,11,-5.373,1,0.0296,0.0763,0.000231,0.331,0.923,156.814,audio_features,spotify:track:5QSiHPOYNCmpbwwMQyOGA6,https://api.spotify.com/v1/tracks/5QSiHPOYNCmpbwwMQyOGA6,https://api.spotify.com/v1/audio-analysis/5QSiHPOYNCmpbwwMQyOGA6,160027,4
6pWzCKTrKrwbUPzY8RLCoP,Rock Wit U (Awww Baby),Ashanti,2003-01-01,AR,0.71,0.797,4,-3.006,0,0.0583,0.409,0.0,0.16,0.849,94.998,audio_features,spotify:track:6pWzCKTrKrwbUPzY8RLCoP,https://api.spotify.com/v1/tracks/6pWzCKTrKrwbUPzY8RLCoP,https://api.spotify.com/v1/audio-analysis/6pWzCKTrKrwbUPzY8RLCoP,209120,4
7sdHMJvhKib3ReVPsZFbrf,Rock N Roll,Ken Carson,2021-07-23,AR,0.673,0.571,1,-7.631,1,0.0488,0.0737,0.0,0.117,0.042,141.957,audio_features,spotify:track:7sdHMJvhKib3ReVPsZFbrf,https://api.spotify.com/v1/tracks/7sdHMJvhKib3ReVPsZFbrf,https://api.spotify.com/v1/audio-analysis/7sdHMJvhKib3ReVPsZFbrf,148808,4
56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,The Clash,1982,AR,0.797,0.872,9,-6.727,0,0.0575,0.291,0.0,0.284,0.866,129.885,audio_features,spotify:track:56KqaFSGTb7ifpt16t5Y1N,https://api.spotify.com/v1/tracks/56KqaFSGTb7ifpt16t5Y1N,https://api.spotify.com/v1/audio-analysis/56KqaFSGTb7ifpt16t5Y1N,222427,4
6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,KISS,1975-03-19,AR,0.654,0.929,1,-5.906,1,0.0998,0.0474,0.0,0.0538,0.902,144.769,audio_features,spotify:track:6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/tracks/6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/audio-analysis/6KTv0Z8BmVqM7DPxbGzpVC,168840,4
5jhY1n1cTKSxx8lEujMcAS,ROCKSTAR,HARDY,2024-02-09,AR,0.531,0.972,0,-2.911,1,0.0931,0.00038,0.00407,0.11,0.655,74.914,audio_features,spotify:track:5jhY1n1cTKSxx8lEujMcAS,https://api.spotify.com/v1/tracks/5jhY1n1cTKSxx8lEujMcAS,https://api.spotify.com/v1/audio-analysis/5jhY1n1cTKSxx8lEujMcAS,194341,4
1ne9wOtDF2jM6Cm8WBkaER,Rocky Mountain High,John Denver,1972-09-15,AR,0.455,0.437,4,-11.411,1,0.0278,0.314,0.0,0.501,0.724,81.396,audio_features,spotify:track:1ne9wOtDF2jM6Cm8WBkaER,https://api.spotify.com/v1/tracks/1ne9wOtDF2jM6Cm8WBkaER,https://api.spotify.com/v1/audio-analysis/1ne9wOtDF2jM6Cm8WBkaER,283640,4
0qvlhVNm7L5IWabWF5hlEL,Rock The Boat,Aaliyah,2001-07-07,AR,0.637,0.725,5,-5.073,1,0.0333,0.0702,0.00438,0.203,0.415,92.99,audio_features,spotify:track:0qvlhVNm7L5IWabWF5hlEL,https://api.spotify.com/v1/tracks/0qvlhVNm7L5IWabWF5hlEL,https://api.spotify.com/v1/audio-analysis/0qvlhVNm7L5IWabWF5hlEL,274733,4
7K8XoQXZBffc4xG2xIQHMO,Rock That Body,Black Eyed Peas,2009-01-01,AR,0.715,0.907,7,-6.025,0,0.0993,0.0172,8.39e-05,0.426,0.841,124.991,audio_features,spotify:track:7K8XoQXZBffc4xG2xIQHMO,https://api.spotify.com/v1/tracks/7K8XoQXZBffc4xG2xIQHMO,https://api.spotify.com/v1/audio-analysis/7K8XoQXZBffc4xG2xIQHMO,268840,4
6qjwvkVjuWuS8OWOVxETSc,ROCKSTAR,HARDY,2024-06-07,AR,0.539,0.957,0,-3.093,1,0.0893,0.000509,0.000991,0.157,0.614,150.026,audio_features,spotify:track:6qjwvkVjuWuS8OWOVxETSc,https://api.spotify.com/v1/tracks/6qjwvkVjuWuS8OWOVxETSc,https://api.spotify.com/v1/audio-analysis/6qjwvkVjuWuS8OWOVxETSc,194341,4
3fvY2U1AzW0diYF0hnBbKt,Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Sean Paul, Anne-Marie",2018-04-27,AR,0.724,0.759,9,-3.996,0,0.0542,0.412,0.0,0.437,0.765,101.946,audio_features,spotify:track:3fvY2U1AzW0diYF0hnBbKt,https://api.spotify.com/v1/tracks/3fvY2U1AzW0diYF0hnBbKt,https://api.spotify.com/v1/audio-analysis/3fvY2U1AzW0diYF0hnBbKt,250456,4
2hrUO4drrO63i7FYbCLBl2,Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Sean Paul, Anne-Marie",2018-11-30,AR,0.717,0.73,9,-4.729,0,0.0568,0.383,0.0,0.398,0.792,102.002,audio_features,spotify:track:2hrUO4drrO63i7FYbCLBl2,https://api.spotify.com/v1/tracks/2hrUO4drrO63i7FYbCLBl2,https://api.spotify.com/v1/audio-analysis/2hrUO4drrO63i7FYbCLBl2,251173,4
190l7oYBQe6JBsWPJM2uNN,Rock N Roll McDonalds,Wesley Willis,1995,AR,0.701,0.556,3,-11.861,1,0.0373,0.07,0.000173,0.104,0.667,170.142,audio_features,spotify:track:190l7oYBQe6JBsWPJM2uNN,https://api.spotify.com/v1/tracks/190l7oYBQe6JBsWPJM2uNN,https://api.spotify.com/v1/audio-analysis/190l7oYBQe6JBsWPJM2uNN,146760,4
3cWmqvMwVQKDigWLSZ3w9h,Rockstar Made,Playboi Carti,2020-12-25,AR,0.773,0.612,8,-5.73,1,0.232,0.0398,0.0,0.142,0.381,149.999,audio_features,spotify:track:3cWmqvMwVQKDigWLSZ3w9h,https://api.spotify.com/v1/tracks/3cWmqvMwVQKDigWLSZ3w9h,https://api.spotify.com/v1/audio-analysis/3cWmqvMwVQKDigWLSZ3w9h,193575,4
0Rc05PXAOn01TzKeb3bWtB,Rock Steady - Radio Edit,The Whispers,1987-04-09,AO,0.888,0.711,5,-11.477,0,0.0577,0.00808,2.48e-06,0.0432,0.96,116.343,audio_features,spotify:track:0Rc05PXAOn01TzKeb3bWtB,https://api.spotify.com/v1/tracks/0Rc05PXAOn01TzKeb3bWtB,https://api.spotify.com/v1/audio-analysis/0Rc05PXAOn01TzKeb3bWtB,243707,4
4PRGxHpCpF2yoOHYKQIEwD,Rock and Roll - Remaster,Led Zeppelin,1971-11-08,AR,0.317,0.887,9,-7.292,1,0.0375,0.000582,0.00258,0.0891,0.871,169.613,audio_features,spotify:track:4PRGxHpCpF2yoOHYKQIEwD,https://api.spotify.com/v1/tracks/4PRGxHpCpF2yoOHYKQIEwD,https://api.spotify.com/v1/audio-analysis/4PRGxHpCpF2yoOHYKQIEwD,220561,4
1ITQbrueGLl581a25XXm9c,Rocky Raccoon - Remastered 2009,The Beatles,1968-11-22,AR,0.599,0.363,7,-11.728,1,0.0315,0.333,0.0,0.243,0.648,79.456,audio_features,spotify:track:1ITQbrueGLl581a25XXm9c,https://api.spotify.com/v1/tracks/1ITQbrueGLl581a25XXm9c,https://api.spotify.com/v1/audio-analysis/1ITQbrueGLl581a25XXm9c,213107,4
2AmEv442DGwSxMGZ9XEvBA,Rock Of Ages,Def Leppard,1983-01-20,AR,0.706,0.785,11,-7.666,0,0.041,0.00802,0.0319,0.195,0.636,105.893,audio_features,spotify:track:2AmEv442DGwSxMGZ9XEvBA,https://api.spotify.com/v1/tracks/2AmEv442DGwSxMGZ9XEvBA,https://api.spotify.com/v1/audio-analysis/2AmEv442DGwSxMGZ9XEvBA,247829,4
04BYbhNoyjoD9zxsul1fKG,Rock & Roll,BigXthaPlug,2023-12-01,AR,0.939,0.533,8,-9.102,1,0.367,0.0326,4.09e-06,0.303,0.432,119.987,audio_features,spotify:track:04BYbhNoyjoD9zxsul1fKG,https://api.spotify.com/v1/tracks/04BYbhNoyjoD9zxsul1fKG,https://api.spotify.com/v1/audio-analysis/04BYbhNoyjoD9zxsul1fKG,129000,4
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Sean Paul, Anne-Marie",2016-10-21,AR,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,audio_features,spotify:track:5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW,251088,4
3RBGG1be9aBaSvjnw6ABkh,Rockin' That Shit,The-Dream,2009-01-01,AR,0.672,0.62,8,-4.865,1,0.0442,0.124,0.0,0.364,0.626,77.993,audio_features,spotify:track:3RBGG1be9aBaSvjnw6ABkh,https://api.spotify.com/v1/tracks/3RBGG1be9aBaSvjnw6ABkh,https://api.spotify.com/v1/audio-analysis/3RBGG1be9aBaSvjnw6ABkh,221920,4
4FlYcJnfkeBpowEHJ72Bmt,Rockin' Robin,Bobby Day,1958-01-01,AR,0.541,0.608,7,-13.083,1,0.106,0.298,0.0,0.234,0.938,171.992,audio_features,spotify:track:4FlYcJnfkeBpowEHJ72Bmt,https://api.spotify.com/v1/tracks/4FlYcJnfkeBpowEHJ72Bmt,https://api.spotify.com/v1/audio-analysis/4FlYcJnfkeBpowEHJ72Bmt,160080,4
6pb5DtlAeG95dNQLHiArRU,Rock My Body,"R3HAB, INNA, Sash!",2023-04-28,AR,0.662,0.821,2,-4.103,0,0.13,0.202,0.0,0.522,0.47,124.077,audio_features,spotify:track:6pb5DtlAeG95dNQLHiArRU,https://api.spotify.com/v1/tracks/6pb5DtlAeG95dNQLHiArRU,https://api.spotify.com/v1/audio-analysis/6pb5DtlAeG95dNQLHiArRU,137419,4
19bX4zmC2zDben2ldhoRB3,rockstar,"Post Malone, 21 Savage",2018-04-27,AR,0.595,0.507,5,-6.141,0,0.0812,0.145,0.000871,0.132,0.137,159.729,audio_features,spotify:track:19bX4zmC2zDben2ldhoRB3,https://api.spotify.com/v1/tracks/19bX4zmC2zDben2ldhoRB3,https://api.spotify.com/v1/audio-analysis/19bX4zmC2zDben2ldhoRB3,218147,4
2XHjFJVXYlEzoDvN82h8s5,Rocky Mountain Way,Joe Walsh,1973-06-18,AR,0.493,0.376,4,-15.045,1,0.0435,0.0241,0.792,0.102,0.419,86.47,audio_features,spotify:track:2XHjFJVXYlEzoDvN82h8s5,https://api.spotify.com/v1/tracks/2XHjFJVXYlEzoDvN82h8s5,https://api.spotify.com/v1/audio-analysis/2XHjFJVXYlEzoDvN82h8s5,315400,4
37s8uwIjw72XfMseKJXNOO,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],Getter Jaani,2018-12-14,AR,0.659,0.936,2,-3.519,1,0.0606,0.283,0.0207,0.192,0.884,161.983,audio_features,spotify:track:37s8uwIjw72XfMseKJXNOO,https://api.spotify.com/v1/tracks/37s8uwIjw72XfMseKJXNOO,https://api.spotify.com/v1/audio-analysis/37s8uwIjw72XfMseKJXNOO,155009,4
5lGbPQlAf985dbQwKs3SeU,Rock-a-bye Baby,Adam Hart,2022-11-25,AR,0.592,0.0827,5,-30.577,1,0.0389,0.984,0.879,0.118,0.448,64.297,audio_features,spotify:track:5lGbPQlAf985dbQwKs3SeU,https://api.spotify.com/v1/tracks/5lGbPQlAf985dbQwKs3SeU,https://api.spotify.com/v1/audio-analysis/5lGbPQlAf985dbQwKs3SeU,110217,4
1zARHKo3tPfw3msYMlF7vY,Rock a Bye Baby,Nursery Rhymes 123,2016-01-26,AR,0.633,0.0789,5,-18.18,1,0.0309,0.987,2e-05,0.0839,0.296,89.931,audio_features,spotify:track:1zARHKo3tPfw3msYMlF7vY,https://api.spotify.com/v1/tracks/1zARHKo3tPfw3msYMlF7vY,https://api.spotify.com/v1/audio-analysis/1zARHKo3tPfw3msYMlF7vY,84494,3
6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,TV Girl,2014-06-05,AR,0.559,0.871,5,-5.338,0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,audio_features,spotify:track:6dBUzqjtbnIa1TwYbyw5CM,https://api.spotify.com/v1/tracks/6dBUzqjtbnIa1TwYbyw5CM,https://api.spotify.com/v1/audio-analysis/6dBUzqjtbnIa1TwYbyw5CM,213920,4
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),"A$AP Rocky, Skepta",2018-05-25,AR,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,audio_features,spotify:track:7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z,205040,4
4fy6HNnu1XXq2j1Y56EP2H,rockstar - Remix,"Post Malone, Nicky Jam, Ozuna",2017-12-08,AR,0.674,0.588,7,-5.506,0,0.131,0.181,1.49e-06,0.131,0.208,159.926,audio_features,spotify:track:4fy6HNnu1XXq2j1Y56EP2H,https://api.spotify.com/v1/tracks/4fy6HNnu1XXq2j1Y56EP2H,https://api.spotify.com/v1/audio-analysis/4fy6HNnu1XXq2j1Y56EP2H,245947,4
4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","A$AP Rocky, Drake, 2 Chainz, Kendrick Lamar",2013,AR,0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967,audio_features,spotify:track:4X5f3vT8MRuXF68pfjNte5,https://api.spotify.com/v1/tracks/4X5f3vT8MRuXF68pfjNte5,https://api.spotify.com/v1/audio-analysis/4X5f3vT8MRuXF68pfjNte5,233787,4
4xGyNXNjL8tHkLJEqf2BRs,Rock Steady,The Whispers,2010-11-22,AR,0.689,0.798,5,-10.279,0,0.0995,0.258,6.94e-06,0.687,0.639,123.989,audio_features,spotify:track:4xGyNXNjL8tHkLJEqf2BRs,https://api.spotify.com/v1/tracks/4xGyNXNjL8tHkLJEqf2BRs,https://api.spotify.com/v1/audio-analysis/4xGyNXNjL8tHkLJEqf2BRs,478473,4
1SyQ6t9RdRBK0QUCS6a797,Hip Hop Hooray,Naughty By Nature,1993-02-23,AR,0.862,0.642,6,-13.652,0,0.101,0.102,0.0,0.272,0.765,99.2,audio_features,spotify:track:1SyQ6t9RdRBK0QUCS6a797,https://api.spotify.com/v1/tracks/1SyQ6t9RdRBK0QUCS6a797,https://api.spotify.com/v1/audio-analysis/1SyQ6t9RdRBK0QUCS6a797,267267,4
2HoDr1yVksl19omOhc1zWy,Hip-Hop,Dead Prez,2000-02-08,AR,0.725,0.737,4,-7.453,1,0.324,0.000633,0.00417,0.109,0.219,77.162,audio_features,spotify:track:2HoDr1yVksl19omOhc1zWy,https://api.spotify.com/v1/tracks/2HoDr1yVksl19omOhc1zWy,https://api.spotify.com/v1/audio-analysis/2HoDr1yVksl19omOhc1zWy,214067,4
4675yUu8AUbE72T94BkLCD,Beautiful,"Snoop Dogg, Pharrell Williams, Uncle Charlie Wilson",2005-01-01,AR,0.893,0.74,11,-4.936,0,0.132,0.299,0.0,0.0881,0.963,101.025,audio_features,spotify:track:4675yUu8AUbE72T94BkLCD,https://api.spotify.com/v1/tracks/4675yUu8AUbE72T94BkLCD,https://api.spotify.com/v1/audio-analysis/4675yUu8AUbE72T94BkLCD,299147,4
7iF9B5dbSOfEeznArGFHhn,Hip Hop Is Dead,"Nas, will.i.am",2006-12-19,AE,0.758,0.74,0,-5.761,0,0.203,0.0156,0.0,0.229,0.613,110.831,audio_features,spotify:track:7iF9B5dbSOfEeznArGFHhn,https://api.spotify.com/v1/tracks/7iF9B5dbSOfEeznArGFHhn,https://api.spotify.com/v1/audio-analysis/7iF9B5dbSOfEeznArGFHhn,225560,4
4gQdwwPXSXnDkUh4jYqLoC,Hip Hop,Mos Def,1999-10-12,AR,0.592,0.861,1,-5.177,1,0.249,0.024,0.0,0.492,0.794,90.238,audio_features,spotify:track:4gQdwwPXSXnDkUh4jYqLoC,https://api.spotify.com/v1/tracks/4gQdwwPXSXnDkUh4jYqLoC,https://api.spotify.com/v1/audio-analysis/4gQdwwPXSXnDkUh4jYqLoC,196440,4
4c9XojqJDu7KNCh8GmNbj5,Hip Hop Phile,BTS,2014-08-20,AR,0.796,0.878,1,-3.325,1,0.185,0.171,0.0,0.234,0.795,144.0,audio_features,spotify:track:4c9XojqJDu7KNCh8GmNbj5,https://api.spotify.com/v1/tracks/4c9XojqJDu7KNCh8GmNbj5,https://api.spotify.com/v1/audio-analysis/4c9XojqJDu7KNCh8GmNbj5,257301,4
6N3oYlfZ2RPdjMYdHCRmFS,Hip-Hop Saved My Life (feat. Nikki Jean),"Lupe Fiasco, Nikki Jean",2007-01-01,AR,0.705,0.684,0,-5.759,1,0.145,0.0353,0.0,0.206,0.246,100.006,audio_features,spotify:track:6N3oYlfZ2RPdjMYdHCRmFS,https://api.spotify.com/v1/tracks/6N3oYlfZ2RPdjMYdHCRmFS,https://api.spotify.com/v1/audio-analysis/6N3oYlfZ2RPdjMYdHCRmFS,242507,4
5cl6rJmigUbx6cNrA3nV8z,Hip Hop Star (feat. Big Boi & Sleepy Brown),"Beyoncé, Big Boi, Sleepy Brown",2003-06-24,AR,0.736,0.651,6,-8.933,1,0.124,0.00265,0.000238,0.0838,0.971,166.572,audio_features,spotify:track:5cl6rJmigUbx6cNrA3nV8z,https://api.spotify.com/v1/tracks/5cl6rJmigUbx6cNrA3nV8z,https://api.spotify.com/v1/audio-analysis/5cl6rJmigUbx6cNrA3nV8z,222600,3
3ns5F35L1KaoKmOO8Ar8fk,Hip Hop,Joell Ortiz,2007-04-24,AR,0.506,0.952,1,-2.589,0,0.393,0.337,0.0,0.561,0.837,87.021,audio_features,spotify:track:3ns5F35L1KaoKmOO8Ar8fk,https://api.spotify.com/v1/tracks/3ns5F35L1KaoKmOO8Ar8fk,https://api.spotify.com/v1/audio-analysis/3ns5F35L1KaoKmOO8Ar8fk,200921,4
6mdLX10dvBb7rGYbMXpKzz,Kala Chashma,"Prem & Hardeep, Amar Arshi, Badshah, Neha Kakkar, Indeep Bakshi, Amrik Singh",2016-08-04,AR,0.801,0.856,0,-4.233,1,0.065,0.0984,7.24e-05,0.228,0.919,106.029,audio_features,spotify:track:6mdLX10dvBb7rGYbMXpKzz,https://api.spotify.com/v1/tracks/6mdLX10dvBb7rGYbMXpKzz,https://api.spotify.com/v1/audio-analysis/6mdLX10dvBb7rGYbMXpKzz,187006,4
6dKRp4XzLCycXok4KkC3PK,Hip-Hop Hasta la Tumba,Maniako,2018-02-13,AR,0.902,0.623,1,-7.483,0,0.105,0.0795,7.63e-05,0.174,0.967,89.993,audio_features,spotify:track:6dKRp4XzLCycXok4KkC3PK,https://api.spotify.com/v1/tracks/6dKRp4XzLCycXok4KkC3PK,https://api.spotify.com/v1/audio-analysis/6dKRp4XzLCycXok4KkC3PK,166632,4
6D4n6TkbC3Dce3c03FzrDM,Say Less (feat. Lil Durk & A Boogie Wit da Hoodie),"Swizz Beatz, Lil Durk, A Boogie Wit da Hoodie",2023-04-21,AR,0.513,0.809,4,-4.926,0,0.16,0.0786,0.0,0.212,0.526,170.116,audio_features,spotify:track:6D4n6TkbC3Dce3c03FzrDM,https://api.spotify.com/v1/tracks/6D4n6TkbC3Dce3c03FzrDM,https://api.spotify.com/v1/audio-analysis/6D4n6TkbC3Dce3c03FzrDM,174854,4
4ciXokhIdlyhCh3tA5zo5P,Hip Hop (Caminaré),Santa Fe Klan,2019-06-26,AR,0.803,0.745,6,-7.983,1,0.347,0.0354,0.0,0.265,0.619,82.75,audio_features,spotify:track:4ciXokhIdlyhCh3tA5zo5P,https://api.spotify.com/v1/tracks/4ciXokhIdlyhCh3tA5zo5P,https://api.spotify.com/v1/audio-analysis/4ciXokhIdlyhCh3tA5zo5P,203144,4
1UCVgSDDlH4vJ0jI4txWXP,Hip Hop,"Static-X, Dead Prez",2000-09-05,AR,0.414,0.895,9,-7.037,1,0.299,0.00521,0.0,0.171,0.48,154.826,audio_features,spotify:track:1UCVgSDDlH4vJ0jI4txWXP,https://api.spotify.com/v1/tracks/1UCVgSDDlH4vJ0jI4txWXP,https://api.spotify.com/v1/audio-analysis/1UCVgSDDlH4vJ0jI4txWXP,232200,4
3xI2BX87nRys1ENw1Zl0El,Hip Hop,"DJ Khaled, Scarface, Nas, DJ Premier",2012-01-01,AR,0.646,0.859,11,-4.934,1,0.333,0.159,0.0,0.108,0.628,77.057,audio_features,spotify:track:3xI2BX87nRys1ENw1Zl0El,https://api.spotify.com/v1/tracks/3xI2BX87nRys1ENw1Zl0El,https://api.spotify.com/v1/audio-analysis/3xI2BX87nRys1ENw1Zl0El,263213,4
6DVeUXGoCeEswwORtnT6c5,Small But Mighty,"Hip Hop For Change Presents, Bay Keeper Present, RyanNicole",2023-09-01,AR,0.79,0.668,8,-6.219,1,0.106,0.00765,0.000283,0.113,0.175,120.087,audio_features,spotify:track:6DVeUXGoCeEswwORtnT6c5,https://api.spotify.com/v1/tracks/6DVeUXGoCeEswwORtnT6c5,https://api.spotify.com/v1/audio-analysis/6DVeUXGoCeEswwORtnT6c5,224068,4
6EuhBJTydNXXtqBQ32lag5,Hip Hop - Mashup,Trinix Remix,2022-01-21,AR,0.484,0.806,1,-6.915,0,0.408,0.0404,3.28e-05,0.841,0.681,103.512,audio_features,spotify:track:6EuhBJTydNXXtqBQ32lag5,https://api.spotify.com/v1/tracks/6EuhBJTydNXXtqBQ32lag5,https://api.spotify.com/v1/audio-analysis/6EuhBJTydNXXtqBQ32lag5,175890,4
6wJST2x9gGLlAHCG2ett1A,HIP HOP,GERA B,2024-03-29,AR,0.606,0.513,6,-8.047,0,0.0755,0.566,0.000785,0.169,0.37,79.76,audio_features,spotify:track:6wJST2x9gGLlAHCG2ett1A,https://api.spotify.com/v1/tracks/6wJST2x9gGLlAHCG2ett1A,https://api.spotify.com/v1/audio-analysis/6wJST2x9gGLlAHCG2ett1A,320134,4
55WwvU3TsXYXaOisjxwJYT,Hip Hop,August Alsina,2015-12-11,AR,0.596,0.796,7,-5.804,0,0.146,0.177,0.0,0.153,0.759,80.092,audio_features,spotify:track:55WwvU3TsXYXaOisjxwJYT,https://api.spotify.com/v1/tracks/55WwvU3TsXYXaOisjxwJYT,https://api.spotify.com/v1/audio-analysis/55WwvU3TsXYXaOisjxwJYT,209253,4
3LBBeej1zGctWlJNpNa4I6,Hip Hop Kids,Portugal. The Man,2013-05-31,AR,0.433,0.782,9,-6.359,1,0.0363,0.0108,0.0,0.38,0.498,94.995,audio_features,spotify:track:3LBBeej1zGctWlJNpNa4I6,https://api.spotify.com/v1/tracks/3LBBeej1zGctWlJNpNa4I6,https://api.spotify.com/v1/audio-analysis/3LBBeej1zGctWlJNpNa4I6,207787,4
6Npq9wQOagdtxn7A5r24My,The State of Hip hop,"Christopher V green, SLEESTACKZ",2023-12-29,AR,0.617,0.439,1,-11.203,1,0.436,0.335,3.36e-05,0.198,0.406,93.942,audio_features,spotify:track:6Npq9wQOagdtxn7A5r24My,https://api.spotify.com/v1/tracks/6Npq9wQOagdtxn7A5r24My,https://api.spotify.com/v1/audio-analysis/6Npq9wQOagdtxn7A5r24My,1518202,4
3KKrZ3adgWcJiJQWFqoDnv,Hip Hop Junkies,Nice & Smooth,1991-01-01,AR,0.926,0.427,6,-10.731,1,0.115,0.0258,0.000281,0.329,0.634,98.73,audio_features,spotify:track:3KKrZ3adgWcJiJQWFqoDnv,https://api.spotify.com/v1/tracks/3KKrZ3adgWcJiJQWFqoDnv,https://api.spotify.com/v1/audio-analysis/3KKrZ3adgWcJiJQWFqoDnv,209160,4
3fG9YDEpLWrwabVqEjbziD,Hip Hop My Friend,Pep Love,2012-03-06,AR,0.662,0.817,1,-3.738,0,0.255,0.108,0.00625,0.306,0.494,92.965,audio_features,spotify:track:3fG9YDEpLWrwabVqEjbziD,https://api.spotify.com/v1/tracks/3fG9YDEpLWrwabVqEjbziD,https://api.spotify.com/v1/audio-analysis/3fG9YDEpLWrwabVqEjbziD,208067,4
49o0sIJucNKr8WzVJcFuBm,HIP HOP,JOOHONEY,2023-08-13,AR,0.737,0.752,9,-4.745,1,0.128,0.0018,0.0,0.174,0.81,157.993,audio_features,spotify:track:49o0sIJucNKr8WzVJcFuBm,https://api.spotify.com/v1/tracks/49o0sIJucNKr8WzVJcFuBm,https://api.spotify.com/v1/audio-analysis/49o0sIJucNKr8WzVJcFuBm,130600,4
0VUpkue1T9WZF2LtUqJbDY,Hip Hop Police - Main,"Chamillionaire, Slick Rick",2007-01-01,AE,0.815,0.906,7,-5.052,1,0.206,0.056,0.0,0.39,0.707,98.037,audio_features,spotify:track:0VUpkue1T9WZF2LtUqJbDY,https://api.spotify.com/v1/tracks/0VUpkue1T9WZF2LtUqJbDY,https://api.spotify.com/v1/audio-analysis/0VUpkue1T9WZF2LtUqJbDY,251320,4
4OKf8RjYMxyDkewk4hucQ2,Hip Hop Saves Lives,"Arrested Development, Configa, Chuck D, Grandmaster Caz, Speech",2023-12-10,AR,0.709,0.63,8,-6.951,1,0.22,0.0288,0.0,0.343,0.62,91.991,audio_features,spotify:track:4OKf8RjYMxyDkewk4hucQ2,https://api.spotify.com/v1/tracks/4OKf8RjYMxyDkewk4hucQ2,https://api.spotify.com/v1/audio-analysis/4OKf8RjYMxyDkewk4hucQ2,219823,4
2sEKgKt7N4d7fPetASON80,Hip Hop,Meek Mill,2013-09-29,AR,0.575,0.88,10,-7.628,0,0.246,0.00253,0.0,0.212,0.425,91.428,audio_features,spotify:track:2sEKgKt7N4d7fPetASON80,https://api.spotify.com/v1/tracks/2sEKgKt7N4d7fPetASON80,https://api.spotify.com/v1/audio-analysis/2sEKgKt7N4d7fPetASON80,182613,4
